"PermisoId","NumeroPermiso","RazonSocial","Calle","CodigoPostal","Colonia","Latitud","Longitud","Regular","Premium","Diesel","FechaAplicacion"
"2364","PL/506/EXP/ES/2015","GRUPO OCTANO  S.A. DE C.V.","Av. Ricardo Flores Magón No. 369 Col. Adolfo López Mateos  Tepic","63021","","21.52525","-104.904","16.33","","17.43","1/7/2017 1:17:00 PM"
"2372","PL/793/EXP/ES/2015","Díaz Gas  S.A. de C.V.","Av. Miguel De La Madrid No. 7675  Col. Heroes De La Revolucion  Juárez","32696","","31.64269","-106.407","15.71","17.93","",""
"2379","PL/681/EXP/ES/2015","BECKTROP OPERADORA S.A. DE C.V.","Av.Patria No. 574 Col. Jardines Universidad  Zapopan","45110","","20.68804","-103.4197","16.53","18.41","17.26",""
"2390","PL/787/EXP/ES/2015","GASOLINERÍA EL CAPITÁN S.A. DE C.V.","Juan Escutia No. 90  Colonia Condesa  Cuauhtemoc","06140","","19.4153","-99.17616","16.32","18.19","",""
"2391","PL/676/EXP/ES/2015","SUPER SERVICIO CEDROS  S.A. DE C.V.","Calle Noche Buena No.1005  Col. Cedros  Acuña","26237","","29.32497","-100.9801","13.69","16.45","17.54","1/28/2017 2:42:00 PM"
"2393","PL/746/EXP/ES/2015","HIDROCARBUROS EXPRESS OCOZOCOAUTLA  S.A. DE C.V.","Prolongación de la Av. Central Norte s/n  Col. El Paraíso  Frontera Comalapa","30140","","15.66675","-92.13802","16.1","17.87","17.17",""
"2395","PL/772/EXP/ES/2015","ORBA GAS  S.A. DE C.V.","Av. Durango No. 1717  Col. San Luis  Piedras Negras","26040","","28.7","-100.55","16.13","17.9","17.21",""
"2396","PL/388/EXP/ES/2015","Grupo Empresarial Cachanilla  S.A. de C.V.","Blvd. Lázaro Cárdenas No.2301  Colonia El Porvenir","21220","","32.62274","-115.5103","16.17","17.95","17.29",""
"2397","PL/696/EXP/ES/2015","Estación de Servicios Costeña  S.A. de C.V.","Carretera San Vicente  Coatepec s/n  San Vicente Chicoloapan de Juárez Centro","55370","","19.39925","-98.87991","16.32","18.19","17.06",""
"2403","PL/730/EXP/ES/2015","EL EDÉN GUTIÉRREZ & ARAMONI SERVICIOS S.A DE C.V.","km 14.300 de la carretera Tuxtla Ocozocoautla s/n Ocozocoautla de Espinosa","29140","","16.76678","-93.30972","15.73","17.5","16.8",""
"2407","PL/646/EXP/ES/2015","SERVICIOS ENERGÉTICOS PLAZA INDUSTRIAL S.A. DE C.V.","Blvd. Vito Alessio Robles No. 3506  Fraccionamiento Plaza Industrial","25100","","25.46486","-100.9964","15.98","17.75","17.05",""
"2408","PL/824/EXP/ES/2015","Inmobiliaria Parque Civac  S.A. de C.V.","Avenida Centenario sin número  Colonia Civac  Jiutepec","62550","","18.91005","-99.16859","15.93","17.7","17",""
"2409","PL/881/EXP/ES/2015","Servicio Agua Brava  S.A. de C.V.","Calzada de Las Bombas No. 77  Col. Ex Hacienda Coapa  Coyoacan","4980","","19.30831","-99.13345","16.32","18.19","17.06",""
"2410","PL/386/EXP/ES/2015","COMBU-EXPRESS  S.A. DE C.V. ","Michoacán Ote. 1  Poncitlan ","45950","","20.37663","-102.9302","16.53","18.41","17.24","1/9/2017 9:05:00 AM"
"2412","PL/728/EXP/ES/2015","GENERAL DE COMBUSTIBLES COLIMA S.A. DE C.V.","Av. Manzanillo No.93 Colonia  Arboledas","28869","","19.12105","-104.3395","15.95","17.71","",""
"2413","PL/745/EXP/ES/2015","OPERADORA GALFOX  S.A. DE C.V.","Román Cepeda No. 511 Norte  Col. 28 de Junio  Piedras Negras","26040","","28.69786","-100.5383","16.13","17.9","","1/14/2017 1:00:00 PM"
"2415","PL/768/EXP/ES/2015","ABASTECEDORA DE COMBUSTIBLES DEL SURESTE S.A. DE C.V.","Av. Jaritas s/n  el Roblar Ciudad Hidalgo  Suchiate","30840","","14.67243","-92.15979","15.95","17.72","17.02",""
"2419","PL/789/EXP/ES/2015","COMBUSTIBLES Y LUBRICANTES ATENAS S.A. DE C.V.","Fedor Dostoievsky 5307 Frac Atenas ","31104","","28.72977","-106.0961","16.12","18.08","17.39",""
"2421","PL/714/EXP/ES/2015","COMBU-EXPRESS  S.A. DE C.V.","Avenida Elías Zamora Verduzco No. 151 A  Col. Valle De Las Garzas  Manzanillo ","28219","","19.09598","-104.3036","15.95","17.71","17.02","1/9/2017 9:40:00 AM"
"2422","PL/800/EXP/ES/2015","GRUPO 65 S.A. DE C.V.","Carmen Serdán No.266  Col. El Llano","28988","","19.27286","-103.7395","16.14","17.9","17.21",""
"2424","PL/873/EXP/ES/2015","INDUSTRIAS CEBRA  S.A. DE C.V.","Av. 8 de Julio No. 2595  Col. Zona Industrial  Guadalajara","44940","","20.63894","-103.3643","16.52","18.4","17.24","1/5/2017 11:17:00 AM"
"2427","PL/775/EXP/ES/2015","Diaz Gas  S.A. de C.V.","Av. Paseo De La Victoria No. 4420 Col. Bosques Del Sol  Juárez","32617","","31.68314","-106.4074","15.71","17.93","",""
"2428","PL/907/EXP/ES/2015","DIGEPE  S. A. DE C. V.","Blvd. de la Conspiración No. 63  Zona Centro  San Miguel de Allende","37745","","20.90505","-100.7242","16.09","17.86","",""
"2432","PL/649/EXP/ES/2015","Gasolinería Veneto  S.A de C.V.","Av. Venustiano Carranza 59  Col. Santiago  Teyahualco  Tultepec","54980","","19.65666","-99.12277","16.32","18.2","17.07",""
"2436","PL/651/EXP/ES/2015","SERVICIO MUZQUIZ  S.A.","Carretera Muzquiz - Boquillas No. 100 Norte","26340","","27.89273","-101.5306","16.46","18.22","17.54",""
"2437","PL/908/EXP/ES/2015","DIGEPE  S. A. DE C. V.","Carretera San Miguel de Allende - Los Rodríguez Km. 17  Rancho Luz del Carmen  San Miguel de Allende","","","21.01261","-100.6528","16.09","","17.16",""
"2440","PL/900/EXP/ES/2015","Servicio Casal de Durango  S. A. de C. V.","Carretera Durango - H. del Parral Km. 54+869.6  Población J. Gpe. Aguilera  Canatlán","34463","","24.43446","-104.6984","16.27","18.04","17.28",""
"2441","PL/625/EXP/ES/2015","Fuente de Carga Frigga  S.A. de C.V.","Av. Palo Solo No. 105 Lt. A  Colonia San Fernando  La Herradura. Huixquilucan","52764","","19.40762","-99.27599","16.27","18.14","17.01",""
"2443","PL/723/EXP/ES/2015","PROMOTORA DE SERVICIOS OCOZOCOAUTLA  S.A. DE C.V. ","Carretera Ocozocoautla Km 132 Más 700  Berriozabal","29130","","16.76811","-93.29664","15.73","17.5","16.8",""
"2444","PL/882/EXP/ES/2015","Servicio Campana  S.A. de C.V.","Av. Canal de Miramontes 2727  Col. Jardines de Coyoacan  Coyoacan","4890","","19.31672","-99.12744","16.32","18.19","",""
"2449","PL/626/EXP/ES/2015","Servicio Granada  S.A. de C.V.","Malaquias Huitrón No. 39/41 Manzana Z1 Lote 4  Colonia San Lorenzo Tetlixtac  Coacalco","55714","","19.64","-99.07566","16.32","18.2","17.07",""
"2452","PL/778/EXP/ES/2015","CORPORATIVO ARPE  S.A. DE C.V.","Circuito Universitario No. 15506  Fracc. Cafetales  Chihuahua","31125","","28.71699","-106.1502","16.12","18.08","17.39",""
"2454","PL/700/EXP/ES/2015","SERVICIO ROMALSA S.A. DE C.V.","Prolongación  5 De Mayo No.  1202  Fraccionamiento Martínez  Calvillo","20800","","21.84296","-102.7334","16.4","18.17","17.49",""
"2458","PL/894/EXP/ES/2015","HIDROCARBUROS EPAZOYUCAN S. A. DE C. V.","Av. Hidalgo No. 64  Col. Centro  Epazoyucan","43580","","20.01397","-98.63866","15.79","","16.89",""
"2467","PL/683/EXP/ES/2015","RAMCAL  S.A. DE C.V.","Autopista Manzanillo Colima No. 4000  Ejido Campos Manzanillo","28809","","19.0389","-104.2583","15.95","17.71","17.02",""
"2470","PL/731/EXP/ES/2015","SERVICIO MARTÍN S.A. DE C.V.","General Miguel Barragán No.457 Y 459  Zona Centro","20000","","21.88947","-102.2888","16.16","17.93","",""
"2474","PL/759/EXP/ES/2015","DALCON S.A DE C.V.","Blvd. Siglo XXI No. 101  Fracc. Morelos II  Aguascalientes","20298","","21.85173","-102.2698","16.16","17.93","",""
"2476","PL/701/EXP/ES/2015","SERVICIO VILLAS DEL PILAR S.A. DE C.V.","Avenida Siglo XXI No. 3242  Fracc. Villas Del Pilar","20287","","21.84497","-102.3077","16.16","17.93","17.23",""
"2477","PL/691/EXP/ES/2015","Gasolinería Mallorca S.A. de C.V.","Av. Aquiles Serdán No. 238 Colonia La Guadalupita  Tulyehualco ","16740","","19.25752","-99.02151","16.33","18.2","17.07",""
"2479","PL/698/EXP/ES/2015","Tultiestación  S.A. de C.V.","Av. Mexiquense  s/n Colonia Los Portales  Tultitlan","54910","","19.64001","-99.13567","16.32","18.2","17.07",""
"2482","PL/901/EXP/ES/2015","SERVICIO SANTA FE  S. A. DE C. V.","Boulevard Francisco Villa y Av. De la juventud S/N  Colonia del Maestro  Durango","34240","","24.03353","-104.6377","16.27","18.04","17.28",""
"2483","PL/634/EXP/ES/2015","Gasolinería Cúpula  S.A. de C.V.","Autopista México Pachuca Kilómetro 18+848  Colonia Santa María Tulpetlac","55400","","19.57208","-99.05207","16.32","18.2","17.07",""
"2484","PL/891/EXP/ES/2015","Autoservicio La Otra  S. A. de C. V.","Blvd. Libre Comercio No. 1300  Col. 2 de Octubre  Ojinaga","32885","","29.55163","-104.4193","0","0","","1/1/1753 12:00:00 AM"
"2484","PL/891/EXP/ES/2015","Autoservicio La Otra  S. A. de C. V.","Blvd. Libre Comercio No. 1300  Col. 2 de Octubre  Ojinaga","32885","","29.55163","-104.4193","","","17.68","1/17/2017 10:56:00 PM"
"2487","PL/836/EXP/ES/2015","Estación de Servicio Rancho Verde S.A. de C.V.","Vía Morelos sin número  Colonia Santa María  Tulpetlac","55400","","19.56669","-99.04448","16.32","18.2","17.07",""
"2491","PL/814/EXP/ES/2015","SERVICIOS ENERGETICOS PLAZA INDUSTRIAL S.A. DE C.V.","Km 23.5 Carretera Puerto De Flores s/n  San Antonio De Las Alazanas ","25370","","25.27493","-100.5909","15.98","17.75","17.05",""
"2496","PL/740/EXP/ES/2015","GASOLINERA METROPOLITANA S.A. DE C.V.","Perif. Luis Echeverría Álvarez No. 2450  Col. Parque las Maravillas  Saltillo","25022","","25.41525","-100.975","15.98","17.75","17.05",""
"2497","PL/773/EXP/ES/2015","CONSORCIO OPERATIVO OCOZOCOAUTLA  S.A. DE C.V. ","Carretera Arriaga Toanala Km. 1.94 s/n  Col. Calera  Arriaga","30450","","16.23048","-93.87355","15.74","17.51","16.81",""
"2499","PL/659/EXP/ES/2015","Mini Servicio Jet  S. A. de C. V.","Avenida Monserrat No. 161  Colonia Los Reyes  Cuajimalpa de Morelos","4000","","19.33291","-99.1517","16.32","18.19","",""
"2501","PL/533/EXP/ES/2015","GRUPO OCTANO  S.A. DE C.V","Av. Luis Donaldo Colosio No. 280 Col. Luis Donaldo Colosio  Tepic","63178","","21.51005","-104.8809","16.33","18.1","17.43","1/7/2017 1:35:00 PM"
"2504","PL/750/EXP/ES/2015","SERVICIO MARTÍN S.A. DE C.V.","Av. Siglo XXI No.6401  Solidaridad II ","20070","","21.86697","-102.2441","16.16","17.93","17.23",""
"2505","PL/904/EXP/ES/2015","SERVICIO LOS CUES  S. A. DE C. V.","Carretera Actopan - Tula Km. 16.6  Colonia Tercera Demarcación  Francisco I. Madero","","","20.2467","-99.0999","15.79","17.56","16.89","1/6/2017 12:00:00 AM"
"2508","PL/896/EXP/ES/2015","SERVICIO EXPRESS DE COMBUSTIBLES  S. A. DE C. V.","Carretera Ocozocoautla - Villaflores km. 52  Col. Dr. Domingo Chanona  Villaflores","30470","","16.34696","-93.40465","15.73","","16.8",""
"2511","PL/734/EXP/ES/2015","DISTRIBUIDORA DE COMBUSTIBLES LAS CAÑADAS S.A. DE C.V.","Carretera Chilon Yajalon Km. 1  Col. Guadalupe  Chilon","29940","","17.11021","-92.27808","16.1","17.87","17.17",""
"2514","PL/675/EXP/ES/2015","GASOLINERA TERAN  S.A. DE C.V.","Blvd. Belisario Domínguez No. 2510  Col. Jardines de Tuxtla  Tuxtla Gutiérrez","29020","","16.7565","-93.16075","15.73","17.5","16.8",""
"2515","PL/697/EXP/ES/2015","Gasolinería Monte Blanco S.A. de C.V.","Vialidad Mexiquense número 87 Colonia San Francisco","55700","","19.6428","-99.11065","16.32","18.2","17.07",""
"2516","PL/737/EXP/ES/2015","SERVICIO SAN BERNARDO  S.A. DE C.V.","Carretera Federal No. 2 Km. 130.8  s/c  Guerrero","26640","","28.3347","-100.3887","13.26","16.03","17.54","1/9/2017 4:20:00 PM"
"2517","PL/785/EXP/ES/2015","CORPORATIVO ARPE  S.A. DE C.V.","Teofilo Borunda No. 11800  Col. Ejido Labor de Terrazas  Chihuahua","31207","","28.60305","-106.1215","16.12","18.08","17.39",""
"2523","PL/784/EXP/ES/2015","SERVICIO PUENTE CONTADERO  S.A. DE C.V.","Av. Veracruz No. 91  Col. Cuajimalpa  Cuajimalpa de Morelos","5000","","19.35028","-99.3023","16.33","18.2","17.07",""
"2525","PL/744/EXP/ES/2015","SERVICIOS VILLALOBOS S.A.","Carretera Panamericana Km. 526  Col. Central de Abastos  Aguascalientes","20280","","21.8348","-102.2898","16.16","17.93","17.23",""
"2526","PL/885/EXP/ES/2015","Combustibles de Acámbaro  S.A","Carretera a  Morelia No. 469-B  San Isidro Acambaro","38670","","20.01938","-100.7283","16.09","17.86","17.16",""
"2528","PL/790/EXP/ES/2015","Diaz Gas  S.A. de C.V.","Av. Puerto de Palos No. 1050  Col. Tierra Nueva  Juárez","32300","","31.62791","-106.3489","15.71","17.93","",""
"2535","PL/368/EXP/ES/2015","GRUPO OCTANO  S.A. DE C.V","Av. Tecnológico No. 2525  Col. Valle de Matatipac  Tepic","63195","","21.47683","-104.8682","16.33","","17.43","1/7/2017 1:33:00 PM"
"2535","PL/368/EXP/ES/2015","GRUPO OCTANO  S.A. DE C.V","Av. Tecnológico No. 2525  Col. Valle de Matatipac  Tepic","63195","","21.47683","-104.8682","","18.1","","1/7/2017 1:34:00 PM"
"2542","PL/747/EXP/ES/2015","Díaz Gas  S.A. de C.V.","Av. De Las Americas No. 2791  Col. Hidalgo  Juárez","32300","","31.75163","-106.4565","15.71","17.93","",""
"2549","PL/628/EXP/ES/2015","Operadora Alianza de Estaciones de Servicio  S.A. de C.V.","Av. Barranca de Hueyatlaco S/N  Colonia San Fernando  Huixquilucan","52765","","19.38958","-99.27898","16.27","18.14","17.01",""
"2560","PL/794/EXP/ES/2015","Díaz Gas  S.A. de C.V.","Av. Manuel Talamas Camandary No. 850 Col. Manuel Gomez Morin   Juárez","32575","","31.60178","-106.3859","15.71","17.93","16.98",""
"2563","PL/742/EXP/ES/2015","SERVICIO LA PANADERA S.A. DE C.V. ","Blvd. Rodolfo Landeros Gallegos No. 780  Col. La Panadera  Calvillo","20830","","21.86312","-102.6932","16.4","18.17","17.49",""
"2566","PL/865/EXP/ES/2015","Servicio Molinos  S.A. de C.V.","Av. Emiliano Zapata No.904  Colonia Bella Vista  Cuernavaca","62130","","18.9601","-99.24599","15.93","17.7","",""
"2568","PL/749/EXP/ES/2015","ESTACIÓN ANAHUAC  S.A. DE C.V.","Emilio Carranza No.400 Col. Centro ","26000","","28.70201","-100.521","13.26","16.03","","1/9/2017 4:14:00 PM"
"2569","PL/653/EXP/ES/2015","Gasolinería Málaga  S. A. de C. V.","Av. Acueducto No. 1  Col. Ampliación Tulpetlac  Ecatepec","55418","","19.57203","-99.05344","16.32","18.2","17.07",""
"2570","PL/372/EXP/ES/2015","GRUPO OCTANO  S.A. DE C.V.","Carretera Internacional No. 15 K.M. 51  El Capomal  Santiago Ixcuintla","63567","","21.83434","-105.1171","","","17.43","1/7/2017 1:29:00 PM"
"2570","PL/372/EXP/ES/2015","GRUPO OCTANO  S.A. DE C.V.","Carretera Internacional No. 15 K.M. 51  El Capomal  Santiago Ixcuintla","63567","","21.83434","-105.1171","16.33","18.1","","1/7/2017 1:30:00 PM"
"2587","PL/1460/EXP/ES/2015","Servicio Malecón San Juan  S.A. de C.V.","Malecón Margen Derecho del Rio San Juan No. 174 Santa Teresa  San Juan de los Lagos","47020","","21.25467","-102.3394","16.4","18.17","",""
"2588","PL/1366/EXP/ES/2015","Felix Gas  S.A. de C.V.","Colinas de Riverside No.224  Colinas del mar  El sauzal de rodriguez  Ensenada","22890","","31.88656","-116.6868","16.16","17.93","17.28",""
"2589","PL/1363/EXP/ES/2015","GASOLINERA EL LIMON  S.A. DE C.V.","Carretera El Grullo Cd. Guzmán No.100  Los Arcos  El Limón","47800","","19.81301","-104.1544","16.4","18.17","17.49","1/6/2017 1:55:00 PM"
"2590","PL/1405/EXP/ES/2015","SERVICIO EL ZACATITO DE AZCAPO  S.A. DE C.V. ","Calle Zaragoza No. 8  Azcapotzalco","2000","","19.48226","-99.18771","16.27","18.14","",""
"2592","PL/1487/EXP/ES/2015","SERVICIO CENTRAL ECATEPEC S.A  DE C.V.","Prolongación López Portillo Esq. Av. Central s/n  Sta. Cruz Venta De Carpio","55065","","19.61393","-99.00642","16.32","18.2","17.07",""
"2594","PL/1469/EXP/ES/2015","BOSCOGAS  S.A. DE C.V.","Blvd. San Juan Bosco No. 2326  La Joya  León","37358","","21.13685","-101.7234","16.09","17.86","17.16",""
"2597","PL/1448/EXP/ES/2015","SERVICIO FÁCIL DEL SURESTE  S. A. DE C. V.","Miguel Ángel de Quevedo No. 1322  Colonia María de la Piedad  Coatzacoalcos","96410","","18.14966","-94.43388","15.4","17.18","16.48",""
"2602","PL/1425/EXP/ES/2015","PROMOTORA DE AUTO ESTACIONES  S.A. DE C.V.","Perif. Paseo de la República No. 2150  Amp. Ana Ma. Gallaga  Morelia","58195","","19.67792","-101.2339","16.14","17.91","17.21",""
"2603","PL/1455/EXP/ES/2015","GASOLINERA DEL PARQUE  S. A. DE C. V.","Circuito Aguascalientes Norte No. 164  Parque industrial del valle de Aguascalientes  San Francisco de los Romo","20355","","21.96648","-102.2888","16.16","17.93","17.23",""
"2604","PL/1390/EXP/ES/2015","INMOBILIARIA PABEF  S.A DE C.V","Blvd. Insurgentes No.18120  Guaycura ","22216","","32.49059","-116.9273","16.04","17.81","17.16",""
"2606","PL/1324/EXP/ES/2015","SERVICIOS GUERRERO DE ACAMBARO  S.A. DE C.V.","Km. 3.5  Carr. Acámbaro - Salvatierra s/n  Rancho Grande  Acámbaro","38620","","20.04531","-100.7662","16.09","","","1/8/2017 1:33:00 PM"
"2606","PL/1324/EXP/ES/2015","SERVICIOS GUERRERO DE ACAMBARO  S.A. DE C.V.","Km. 3.5  Carr. Acámbaro - Salvatierra s/n  Rancho Grande  Acámbaro","38620","","20.04531","-100.7662","","17.86","17.16","1/8/2017 1:34:00 PM"
"2607","PL/1485/EXP/ES/2015","SUPER SERVICIO ARRIETA S.A. DE C.V.","Puerto De Ensenada No. 907   Maderera","34050","","24.04261","-104.6802","16.27","18.04","17.28",""
"2609","PL/1490/EXP/ES/2015","SERVICIO D´SOTO  S.A. DE C.V.","Av. Vallarta No.168  Colonia Centro  Ayotlan","47930","","20.52757","-102.3362","16.4","18.17","17.49","1/9/2017 6:01:00 PM"
"2611","PL/1359/EXP/ES/2015","SERVICIO VEGA  S.A. DE C.V. ","Carretera Federal No.110  Km. 38.000  Dolores Hidalgo","","","21.20466","-100.8577","16.09","17.86","17.16",""
"2619","PL/1499/EXP/ES/2015","ALTAVILLA  S.A. DE C.V.","Carretera a Pachuca Km. 10.5  Altavilla  Ecatepec","55390","","19.51123","-99.08908","16.32","18.2","17.07",""
"2620","PL/1441/EXP/ES/2015","COMBUSTIBLES ECOLÓGICOS DEL LERMA  S. A. DE C. V.","Prol. Avenida Hidalgo No. 1091  Colonia Banquetes  La Piedad","59350","","20.32315","-102.0181","16.59","18.36","17.66","1/20/2017 9:45:00 AM"
"2621","PL/1437/EXP/ES/2015","SERVICIO FÁCIL DEL SURESTE  S. A. DE C. V.","Carretera Nacional Córdoba - Veracruz por Libramiento Cuitláhuac","94910","","18.80815","-96.72063","15.62","17.39","16.69",""
"2622","PL/1471/EXP/ES/2015","GASOLINERA ROMO  S.A. DE C.V.","Juárez No. 222  Centro  Teocaltiche","47200","","21.43035","-102.5762","16.16","17.93","17.23",""
"2623","PL/1436/EXP/ES/2015","COMBUSTIBLES ECOLÓGICOS DEL LERMA  S. A. DE C. V.","Av. Padre Hidalgo No. 1000  Colonia Centro  Santa Ana Pacueco  Pénjamo","36910","","20.35177","-102.0157","16.14","17.92","17.22","1/20/2017 9:40:00 AM"
"2624","PL/1446/EXP/ES/2015","SERVICIO FÁCIL DEL SURESTE  S. A. DE C. V.","Carretera Tula - Jorobas Km. 3.2  Col. El llano  Tula de Allende","42820","","20.05834","-99.29172","15.83","17.6","16.92",""
"2627","PL/1438/EXP/ES/2015","SERVICIO FÁCIL DEL SURESTE  S. A. DE C. V.","Carretera Costera del Golfo Km. 226  Acayucan","96030","","17.95911","-94.91727","15.45","17.22","16.52",""
"2628","PL/1367/EXP/ES/2015","Servicio Maneadero  S.A. de C.V.","Carr Transpeninsular Ensenada - La Paz  Km 19.770  Maneadero Parte Baja  Ensenada","22790","","31.74066","-116.5835","16.16","17.93","17.28",""
"2629","PL/1493/EXP/ES/2015","RECAR  SUPER SERVICIO  S.A. DE C.V.","Carretera Toluca-Zitacuaro Km. 8.5  San Lorenzo Cuahutenco  Zinacantepec","51350","","19.30152","-99.75105","15.97","17.74","17.04",""
"2630","PL/1477/EXP/ES/2015","SERVICIO VILLALBA  S.A. DE C.V.","Nazas No.1107  Valle de Guadiana   Durango","34166","","24.01595","-104.6446","16.27","18.04","",""
"2633","PL/1332/EXP/ES/2015","GASOLINERA JALTEPEC  S.A. DE C.V.","Carretera Villa Victoria - El Oro Km. 27  Jaltepec  San José del Ricón","50673","","19.59531","-100.1251","15.97","17.74","17.04","1/14/2017 12:00:00 AM"
"2634","PL/1326/EXP/ES/2015","Servicio San Pedrito  S.A. de C.V.","Carretera a los Altos No.1436  San Pedrito Tlaquepaque","45625","","20.61959","-103.2887","16.52","18.4","17.24",""
"2635","PL/1387/EXP/ES/2015","MEGA SERVICIO RODY  S.A. DE C.V.","V. Carranza No.201 Poniente  Col. Centro  Allende","26530","","28.33613","-100.851","16.13","17.9","",""
"2636","PL/1440/EXP/ES/2015","SERVICIO FÁCIL DEL SURESTE  S. A. DE C. V.","Carretera Tranasistmica Km. 24+300  Col. Nueva Mina  Minatitlán","96760","","17.99188","-94.5683","15.45","17.22","16.52",""
"2637","PL/1456/EXP/ES/2015","AUTOSERVICIOS OSMI  S.A. DE C.V.","Avenida Niños Heroes No. 1130  Ermita","81030","","25.57806","-108.4623","16.19","17.96","17.29",""
"2638","PL/1354/EXP/ES/2015","Operadora de Servicios Reforma  S.A. de C.V.","Av. Prol. Bosques de la Reforma No.1390  Lomas del Chamizal  Cuajimalpa de Morelos","5129","","19.38742","-99.26285","16.33","18.2","",""
"2642","PL/1380/EXP/ES/2015","SERVICIO 57 DE VILLA DE FUENTE  S.A DE C.V","Carretera 57 Km. 8 y Panteón s/n  Col. San Joaquín","26090","","28.65402","-100.5517","16.13","17.9","17.21",""
"2643","PL/1371/EXP/ES/2015","GASOLINERA TAPATÍA  S. A. DE C. V.","Niños Héroes No. 720  Colonia Quinta el Álamo  Tlaquepaque","45560","","20.6276","-103.3209","16.52","18.4","17.24","1/15/2017 1:00:00 PM"
"2644","PL/1417/EXP/ES/2015","SERVICIO SAN FRANCISCO TEPOJACO  S.A. DE C.V.","Av. Carretera San Pedro Tepojaco S/N MZ. 162 Lt. 9  Fraccionamiento Lomas de San Francisco Tepojaco  Cuatitlán Izcalli","54745","","19.64423","-99.27248","16.27","18.14","17.01",""
